,Date,Close,Asset
77,2024-06-18 00:00:00-04:00,99.2100601196289,MMM
78,2024-06-20 00:00:00-04:00,100.0862808227539,MMM
79,2024-06-21 00:00:00-04:00,100.80498504638672,MMM
80,2024-06-24 00:00:00-04:00,101.39569091796875,MMM
81,2024-06-25 00:00:00-04:00,100.47026062011719,MMM
82,2024-06-26 00:00:00-04:00,99.87953186035156,MMM
83,2024-06-27 00:00:00-04:00,101.57290649414062,MMM
84,2024-06-28 00:00:00-04:00,100.60808563232422,MMM
85,2024-07-01 00:00:00-04:00,99.05254364013672,MMM
86,2024-07-02 00:00:00-04:00,100.04690551757812,MMM
87,2024-07-03 00:00:00-04:00,100.04690551757812,MMM
88,2024-07-05 00:00:00-04:00,99.75154876708984,MMM
89,2024-07-08 00:00:00-04:00,99.53495788574219,MMM
90,2024-07-09 00:00:00-04:00,98.14678192138672,MMM
91,2024-07-10 00:00:00-04:00,100.09612274169922,MMM
92,2024-07-11 00:00:00-04:00,101.6319808959961,MMM
93,2024-07-12 00:00:00-04:00,102.429443359375,MMM
94,2024-07-15 00:00:00-04:00,101.1298828125,MMM
95,2024-07-16 00:00:00-04:00,101.71073913574219,MMM
96,2024-07-17 00:00:00-04:00,103.02014923095703,MMM
97,2024-07-18 00:00:00-04:00,102.40975189208984,MMM
98,2024-07-19 00:00:00-04:00,102.31129455566406,MMM
99,2024-07-22 00:00:00-04:00,103.34505462646484,MMM
100,2024-07-23 00:00:00-04:00,103.10875701904297,MMM
101,2024-07-24 00:00:00-04:00,101.65167236328125,MMM
102,2024-07-25 00:00:00-04:00,101.78950500488281,MMM
103,2024-07-26 00:00:00-04:00,125.19154357910156,MMM
104,2024-07-29 00:00:00-04:00,123.22250366210938,MMM
105,2024-07-30 00:00:00-04:00,124.78788757324219,MMM
106,2024-07-31 00:00:00-04:00,125.57550811767578,MMM
107,2024-08-01 00:00:00-04:00,124.51222229003906,MMM
108,2024-08-02 00:00:00-04:00,123.30126190185547,MMM
109,2024-08-05 00:00:00-04:00,122.68101501464844,MMM
110,2024-08-06 00:00:00-04:00,122.9566879272461,MMM
111,2024-08-07 00:00:00-04:00,120.9285659790039,MMM
112,2024-08-08 00:00:00-04:00,123.19296264648438,MMM
113,2024-08-09 00:00:00-04:00,122.2478256225586,MMM
114,2024-08-12 00:00:00-04:00,121.45037078857422,MMM
115,2024-08-13 00:00:00-04:00,123.40956115722656,MMM
116,2024-08-14 00:00:00-04:00,124.21685791015625,MMM
117,2024-08-15 00:00:00-04:00,125.19154357910156,MMM
118,2024-08-16 00:00:00-04:00,125.08324432373047,MMM
119,2024-08-19 00:00:00-04:00,125.11278533935547,MMM
120,2024-08-20 00:00:00-04:00,125.72317504882812,MMM
121,2024-08-21 00:00:00-04:00,127.22948455810547,MMM
122,2024-08-22 00:00:00-04:00,126.6092529296875,MMM
123,2024-08-23 00:00:00-04:00,128.52906799316406,MMM
124,2024-08-26 00:00:00-04:00,130.50872802734375,MMM
125,2024-08-27 00:00:00-04:00,130.0632781982422,MMM
126,2024-08-28 00:00:00-04:00,130.2711639404297,MMM
127,2024-08-29 00:00:00-04:00,131.5579376220703,MMM
128,2024-08-30 00:00:00-04:00,133.31982421875,MMM
129,2024-09-03 00:00:00-04:00,129.51889038085938,MMM
130,2024-09-04 00:00:00-04:00,130.8056640625,MMM
131,2024-09-05 00:00:00-04:00,130.0632781982422,MMM
132,2024-09-06 00:00:00-04:00,127.29178619384766,MMM
133,2024-09-09 00:00:00-04:00,127.15320587158203,MMM
134,2024-09-10 00:00:00-04:00,128.76661682128906,MMM
135,2024-09-11 00:00:00-04:00,128.9051971435547,MMM
136,2024-09-12 00:00:00-04:00,130.6868896484375,MMM
137,2024-09-13 00:00:00-04:00,131.82518005371094,MMM
138,2024-09-16 00:00:00-04:00,133.2406463623047,MMM
139,2024-09-17 00:00:00-04:00,132.2112274169922,MMM
140,2024-09-18 00:00:00-04:00,132.00335693359375,MMM
141,2024-09-19 00:00:00-04:00,132.4784698486328,MMM
142,2024-09-20 00:00:00-04:00,133.39901733398438,MMM
143,2024-09-23 00:00:00-04:00,134.26016235351562,MMM
144,2024-09-24 00:00:00-04:00,135.82408142089844,MMM
145,2024-09-25 00:00:00-04:00,135.21038818359375,MMM
146,2024-09-26 00:00:00-04:00,138.02151489257812,MMM
147,2024-09-27 00:00:00-04:00,135.9032745361328,MMM
148,2024-09-30 00:00:00-04:00,135.3093719482422,MMM
149,2024-10-01 00:00:00-04:00,135.6657257080078,MMM
150,2024-10-02 00:00:00-04:00,134.0522918701172,MMM
151,2024-10-03 00:00:00-04:00,133.40890502929688,MMM
152,2024-10-04 00:00:00-04:00,133.8939208984375,MMM
153,2024-10-07 00:00:00-04:00,133.4781951904297,MMM
154,2024-10-08 00:00:00-04:00,133.31982421875,MMM
155,2024-10-09 00:00:00-04:00,133.63656616210938,MMM
156,2024-10-10 00:00:00-04:00,132.10235595703125,MMM
157,2024-10-11 00:00:00-04:00,133.3792266845703,MMM
158,2024-10-14 00:00:00-04:00,134.37893676757812,MMM
159,2024-10-15 00:00:00-04:00,134.3492431640625,MMM
160,2024-10-16 00:00:00-04:00,134.96295166015625,MMM
161,2024-10-17 00:00:00-04:00,134.29974365234375,MMM
162,2024-10-18 00:00:00-04:00,133.76524353027344,MMM
163,2024-10-21 00:00:00-04:00,133.4683074951172,MMM
164,2024-10-22 00:00:00-04:00,130.38992309570312,MMM
165,2024-10-23 00:00:00-04:00,126.60880279541016,MMM
166,2024-10-24 00:00:00-04:00,125.18344116210938,MMM
167,2024-10-25 00:00:00-04:00,123.48094177246094,MMM
168,2024-10-28 00:00:00-04:00,128.96456909179688,MMM
169,2024-10-29 00:00:00-04:00,127.9549560546875,MMM
170,2024-10-30 00:00:00-04:00,126.2623519897461,MMM
171,2024-10-31 00:00:00-04:00,127.16310119628906,MMM
172,2024-11-01 00:00:00-04:00,125.92581939697266,MMM
173,2024-11-04 00:00:00-05:00,124.56974792480469,MMM
174,2024-11-05 00:00:00-05:00,125.2329330444336,MMM
175,2024-11-06 00:00:00-05:00,132.5576629638672,MMM
176,2024-11-07 00:00:00-05:00,131.71630859375,MMM
177,2024-11-08 00:00:00-05:00,132.973388671875,MMM
178,2024-11-11 00:00:00-05:00,131.6470184326172,MMM
179,2024-11-12 00:00:00-05:00,129.02398681640625,MMM
180,2024-11-13 00:00:00-05:00,130.11277770996094,MMM
181,2024-11-14 00:00:00-05:00,130.97393798828125,MMM
182,2024-11-15 00:00:00-05:00,129.1529083251953,MMM
183,2024-11-18 00:00:00-05:00,129.5310516357422,MMM
184,2024-11-19 00:00:00-05:00,127.56077575683594,MMM
185,2024-11-20 00:00:00-05:00,127.21248626708984,MMM
186,2024-11-21 00:00:00-05:00,126.69503784179688,MMM
187,2024-11-22 00:00:00-05:00,127.78964233398438,MMM
188,2024-11-25 00:00:00-05:00,129.68032836914062,MMM
189,2024-11-26 00:00:00-05:00,132.2974090576172,MMM
190,2024-11-27 00:00:00-05:00,131.8297119140625,MMM
191,2024-11-29 00:00:00-05:00,132.8745574951172,MMM
192,2024-12-02 00:00:00-05:00,132.23770141601562,MMM
193,2024-12-03 00:00:00-05:00,130.50624084472656,MMM
194,2024-12-04 00:00:00-05:00,129.80967712402344,MMM
195,2024-12-05 00:00:00-05:00,132.675537109375,MMM
196,2024-12-06 00:00:00-05:00,132.4566192626953,MMM
197,2024-12-09 00:00:00-05:00,130.84457397460938,MMM
198,2024-12-10 00:00:00-05:00,129.13302612304688,MMM
199,2024-12-11 00:00:00-05:00,129.13302612304688,MMM
200,2024-12-12 00:00:00-05:00,129.1131134033203,MMM
201,2024-12-13 00:00:00-05:00,129.2822723388672,MMM
202,2024-12-16 00:00:00-05:00,128.83448791503906,MMM
203,2024-12-17 00:00:00-05:00,127.42146301269531,MMM
204,2024-12-18 00:00:00-05:00,124.91382598876953,MMM
205,2024-12-19 00:00:00-05:00,126.50597381591797,MMM
206,2024-12-20 00:00:00-05:00,128.64541625976562,MMM
207,2024-12-23 00:00:00-05:00,128.34689331054688,MMM
208,2024-12-24 00:00:00-05:00,129.72012329101562,MMM
209,2024-12-26 00:00:00-05:00,130.5360870361328,MMM
210,2024-12-27 00:00:00-05:00,129.54100036621094,MMM
211,2024-12-30 00:00:00-05:00,128.49615478515625,MMM
212,2024-12-31 00:00:00-05:00,128.4563446044922,MMM
213,2025-01-02 00:00:00-05:00,129.0633544921875,MMM
214,2025-01-03 00:00:00-05:00,129.23251342773438,MMM
215,2025-01-06 00:00:00-05:00,129.65045166015625,MMM
216,2025-01-07 00:00:00-05:00,132.11830139160156,MMM
217,2025-01-08 00:00:00-05:00,133.86964416503906,MMM
218,2025-01-10 00:00:00-05:00,130.56594848632812,MMM
219,2025-01-13 00:00:00-05:00,133.93931579589844,MMM
220,2025-01-14 00:00:00-05:00,136.5364990234375,MMM
221,2025-01-15 00:00:00-05:00,137.10369873046875,MMM
222,2025-01-16 00:00:00-05:00,138.496826171875,MMM
223,2025-01-17 00:00:00-05:00,140.33773803710938,MMM
224,2025-01-21 00:00:00-05:00,146.16897583007812,MMM
225,2025-01-22 00:00:00-05:00,148.38803100585938,MMM
226,2025-01-23 00:00:00-05:00,148.89553833007812,MMM
227,2025-01-24 00:00:00-05:00,148.69650268554688,MMM
228,2025-01-27 00:00:00-05:00,150.77626037597656,MMM
229,2025-01-28 00:00:00-05:00,150.65684509277344,MMM
230,2025-01-29 00:00:00-05:00,150.796142578125,MMM
231,2025-01-30 00:00:00-05:00,153.64210510253906,MMM
232,2025-01-31 00:00:00-05:00,151.45291137695312,MMM
233,2025-02-03 00:00:00-05:00,149.3035125732422,MMM
234,2025-02-04 00:00:00-05:00,150.93545532226562,MMM
235,2025-02-05 00:00:00-05:00,151.70169067382812,MMM
236,2025-02-06 00:00:00-05:00,151.5723419189453,MMM
237,2025-02-07 00:00:00-05:00,149.1343536376953,MMM
238,2025-02-10 00:00:00-05:00,148.9552459716797,MMM
239,2025-02-11 00:00:00-05:00,149.3333740234375,MMM
240,2025-02-12 00:00:00-05:00,148.13925170898438,MMM
241,2025-02-13 00:00:00-05:00,147.99000549316406,MMM
242,2025-02-14 00:00:00-05:00,148.6199951171875,MMM
243,2025-02-18 00:00:00-05:00,148.99000549316406,MMM
244,2025-02-19 00:00:00-05:00,150.1999969482422,MMM
245,2025-02-20 00:00:00-05:00,149.0800018310547,MMM
246,2025-02-21 00:00:00-05:00,144.97999572753906,MMM
247,2025-02-24 00:00:00-05:00,145.47999572753906,MMM
248,2025-02-25 00:00:00-05:00,146.5399932861328,MMM
249,2025-02-26 00:00:00-05:00,147.42999267578125,MMM
250,2025-02-27 00:00:00-05:00,150.52000427246094,MMM
251,2025-02-28 00:00:00-05:00,153.80999755859375,MMM
252,2024-02-28 00:00:00-05:00,81.47988891601562,AOS
253,2024-02-29 00:00:00-05:00,81.4897232055664,AOS
254,2024-03-01 00:00:00-05:00,82.51203155517578,AOS
255,2024-03-04 00:00:00-05:00,83.65229034423828,AOS
256,2024-03-05 00:00:00-05:00,82.26628875732422,AOS
257,2024-03-06 00:00:00-05:00,83.06250762939453,AOS
258,2024-03-07 00:00:00-05:00,85.17593383789062,AOS
259,2024-03-08 00:00:00-05:00,84.36004638671875,AOS
260,2024-03-11 00:00:00-04:00,83.85871887207031,AOS
261,2024-03-12 00:00:00-04:00,84.46818542480469,AOS
262,2024-03-13 00:00:00-04:00,84.69427490234375,AOS
263,2024-03-14 00:00:00-04:00,85.14644622802734,AOS
264,2024-03-15 00:00:00-04:00,85.60844421386719,AOS
265,2024-03-18 00:00:00-04:00,84.39936828613281,AOS
266,2024-03-19 00:00:00-04:00,85.30371856689453,AOS
267,2024-03-20 00:00:00-04:00,86.14908599853516,AOS
268,2024-03-21 00:00:00-04:00,88.35098266601562,AOS
269,2024-03-22 00:00:00-04:00,87.76118469238281,AOS
270,2024-03-25 00:00:00-04:00,86.54227447509766,AOS
271,2024-03-26 00:00:00-04:00,86.38500213623047,AOS
272,2024-03-27 00:00:00-04:00,87.3385009765625,AOS
273,2024-03-28 00:00:00-04:00,87.9381332397461,AOS
274,2024-04-01 00:00:00-04:00,87.56459045410156,AOS
275,2024-04-02 00:00:00-04:00,87.04360961914062,AOS
276,2024-04-03 00:00:00-04:00,87.14189910888672,AOS
277,2024-04-04 00:00:00-04:00,85.6575927734375,AOS
278,2024-04-05 00:00:00-04:00,86.05078887939453,AOS
279,2024-04-08 00:00:00-04:00,85.49048614501953,AOS
280,2024-04-09 00:00:00-04:00,84.99899291992188,AOS
281,2024-04-10 00:00:00-04:00,84.07498168945312,AOS
282,2024-04-11 00:00:00-04:00,84.68443298339844,AOS
283,2024-04-12 00:00:00-04:00,85.02848815917969,AOS
284,2024-04-15 00:00:00-04:00,83.70144653320312,AOS
285,2024-04-16 00:00:00-04:00,83.94719696044922,AOS
286,2024-04-17 00:00:00-04:00,84.98916625976562,AOS
287,2024-04-18 00:00:00-04:00,85.21525573730469,AOS
288,2024-04-19 00:00:00-04:00,84.60578918457031,AOS
289,2024-04-22 00:00:00-04:00,85.42167663574219,AOS
290,2024-04-23 00:00:00-04:00,86.42432403564453,AOS
291,2024-04-24 00:00:00-04:00,85.51998138427734,AOS
292,2024-04-25 00:00:00-04:00,81.41108703613281,AOS
293,2024-04-26 00:00:00-04:00,81.7944564819336,AOS
294,2024-04-29 00:00:00-04:00,83.1956787109375,AOS
295,2024-04-30 00:00:00-04:00,81.74510955810547,AOS
296,2024-05-01 00:00:00-04:00,81.69576263427734,AOS
297,2024-05-02 00:00:00-04:00,82.44572448730469,AOS
298,2024-05-03 00:00:00-04:00,83.1956787109375,AOS
299,2024-05-06 00:00:00-04:00,84.02458190917969,AOS
300,2024-05-07 00:00:00-04:00,84.09365844726562,AOS
301,2024-05-08 00:00:00-04:00,84.44889831542969,AOS
302,2024-05-09 00:00:00-04:00,85.24818420410156,AOS
303,2024-05-10 00:00:00-04:00,85.23831939697266,AOS
304,2024-05-13 00:00:00-04:00,84.92255401611328,AOS
305,2024-05-14 00:00:00-04:00,85.258056640625,AOS
306,2024-05-15 00:00:00-04:00,85.6231689453125,AOS
307,2024-05-16 00:00:00-04:00,84.2318115234375,AOS
308,2024-05-17 00:00:00-04:00,84.54757690429688,AOS
309,2024-05-20 00:00:00-04:00,84.67584991455078,AOS
310,2024-05-21 00:00:00-04:00,84.60678100585938,AOS
311,2024-05-22 00:00:00-04:00,83.94563293457031,AOS
312,2024-05-23 00:00:00-04:00,82.95885467529297,AOS
313,2024-05-24 00:00:00-04:00,83.65946960449219,AOS
314,2024-05-28 00:00:00-04:00,81.44908142089844,AOS
315,2024-05-29 00:00:00-04:00,80.03797912597656,AOS
316,2024-05-30 00:00:00-04:00,80.97541809082031,AOS
317,2024-05-31 00:00:00-04:00,82.53453063964844,AOS
318,2024-06-03 00:00:00-04:00,81.11357116699219,AOS
319,2024-06-04 00:00:00-04:00,80.17613220214844,AOS
320,2024-06-05 00:00:00-04:00,80.99515533447266,AOS
321,2024-06-06 00:00:00-04:00,79.81101989746094,AOS
322,2024-06-07 00:00:00-04:00,80.00836944580078,AOS
323,2024-06-10 00:00:00-04:00,80.4030990600586,AOS
324,2024-06-11 00:00:00-04:00,80.51162719726562,AOS
325,2024-06-12 00:00:00-04:00,82.48519134521484,AOS
326,2024-06-13 00:00:00-04:00,82.56414031982422,AOS
327,2024-06-14 00:00:00-04:00,81.37013244628906,AOS
328,2024-06-17 00:00:00-04:00,82.57401275634766,AOS
329,2024-06-18 00:00:00-04:00,83.10687255859375,AOS
330,2024-06-20 00:00:00-04:00,82.81082916259766,AOS
331,2024-06-21 00:00:00-04:00,83.0279312133789,AOS
332,2024-06-24 00:00:00-04:00,83.31410217285156,AOS
333,2024-06-25 00:00:00-04:00,81.83391571044922,AOS
334,2024-06-26 00:00:00-04:00,81.29119110107422,AOS
335,2024-06-27 00:00:00-04:00,80.93594360351562,AOS
336,2024-06-28 00:00:00-04:00,80.6991195678711,AOS
337,2024-07-01 00:00:00-04:00,79.12026977539062,AOS
338,2024-07-02 00:00:00-04:00,79.82088470458984,AOS
339,2024-07-03 00:00:00-04:00,79.96891021728516,AOS
340,2024-07-05 00:00:00-04:00,79.41630554199219,AOS
341,2024-07-08 00:00:00-04:00,79.98863220214844,AOS
342,2024-07-09 00:00:00-04:00,79.66300201416016,AOS
343,2024-07-10 00:00:00-04:00,81.89312744140625,AOS
344,2024-07-11 00:00:00-04:00,84.94229125976562,AOS
345,2024-07-12 00:00:00-04:00,86.6691665649414,AOS
346,2024-07-15 00:00:00-04:00,86.63955688476562,AOS
347,2024-07-16 00:00:00-04:00,90.76431274414062,AOS
348,2024-07-17 00:00:00-04:00,88.94862365722656,AOS
349,2024-07-18 00:00:00-04:00,87.84342956542969,AOS
350,2024-07-19 00:00:00-04:00,86.82704162597656,AOS
351,2024-07-22 00:00:00-04:00,87.63619995117188,AOS
352,2024-07-23 00:00:00-04:00,79.40643310546875,AOS
353,2024-07-24 00:00:00-04:00,79.69259643554688,AOS
354,2024-07-25 00:00:00-04:00,81.09383392333984,AOS
355,2024-07-26 00:00:00-04:00,83.3831787109375,AOS
356,2024-07-29 00:00:00-04:00,83.3831787109375,AOS
357,2024-07-30 00:00:00-04:00,84.32061767578125,AOS
358,2024-07-31 00:00:00-04:00,84.23147583007812,AOS
359,2024-08-01 00:00:00-04:00,81.75524139404297,AOS
360,2024-08-02 00:00:00-04:00,81.61656951904297,AOS
361,2024-08-05 00:00:00-04:00,80.87370300292969,AOS
362,2024-08-06 00:00:00-04:00,80.88361358642578,AOS
363,2024-08-07 00:00:00-04:00,79.50682067871094,AOS
364,2024-08-08 00:00:00-04:00,79.7247314453125,AOS
365,2024-08-09 00:00:00-04:00,79.50682067871094,AOS
366,2024-08-12 00:00:00-04:00,78.1201400756836,AOS
367,2024-08-13 00:00:00-04:00,78.8134765625,AOS
368,2024-08-14 00:00:00-04:00,79.00167083740234,AOS
369,2024-08-15 00:00:00-04:00,79.48701477050781,AOS
370,2024-08-16 00:00:00-04:00,78.8927230834961,AOS
371,2024-08-19 00:00:00-04:00,79.93273162841797,AOS
372,2024-08-20 00:00:00-04:00,80.03179168701172,AOS
373,2024-08-21 00:00:00-04:00,81.10151672363281,AOS
374,2024-08-22 00:00:00-04:00,80.358642578125,AOS
375,2024-08-23 00:00:00-04:00,81.75524139404297,AOS
376,2024-08-26 00:00:00-04:00,81.57695007324219,AOS
377,2024-08-27 00:00:00-04:00,80.98265838623047,AOS
378,2024-08-28 00:00:00-04:00,81.0618896484375,AOS
379,2024-08-29 00:00:00-04:00,81.31942749023438,AOS
380,2024-08-30 00:00:00-04:00,82.92401885986328,AOS
381,2024-09-03 00:00:00-04:00,80.48741912841797,AOS
382,2024-09-04 00:00:00-04:00,79.5860595703125,AOS
383,2024-09-05 00:00:00-04:00,77.11973571777344,AOS
384,2024-09-06 00:00:00-04:00,76.17877197265625,AOS
385,2024-09-09 00:00:00-04:00,77.14945220947266,AOS
386,2024-09-10 00:00:00-04:00,77.93193817138672,AOS
387,2024-09-11 00:00:00-04:00,77.71402740478516,AOS
388,2024-09-12 00:00:00-04:00,78.64509582519531,AOS
389,2024-09-13 00:00:00-04:00,79.20967864990234,AOS
390,2024-09-16 00:00:00-04:00,80.9232177734375,AOS
391,2024-09-17 00:00:00-04:00,81.68590545654297,AOS
392,2024-09-18 00:00:00-04:00,82.10191345214844,AOS
393,2024-09-19 00:00:00-04:00,83.48860168457031,AOS
394,2024-09-20 00:00:00-04:00,82.10191345214844,AOS
395,2024-09-23 00:00:00-04:00,83.18155670166016,AOS
396,2024-09-24 00:00:00-04:00,84.92481994628906,AOS
397,2024-09-25 00:00:00-04:00,85.02386474609375,AOS
398,2024-09-26 00:00:00-04:00,88.46087646484375,AOS
399,2024-09-27 00:00:00-04:00,89.72869873046875,AOS
400,2024-09-30 00:00:00-04:00,88.9759292602539,AOS
401,2024-10-01 00:00:00-04:00,88.09439849853516,AOS
402,2024-10-02 00:00:00-04:00,87.19303894042969,AOS
403,2024-10-03 00:00:00-04:00,86.67798614501953,AOS
404,2024-10-04 00:00:00-04:00,86.56903839111328,AOS
405,2024-10-07 00:00:00-04:00,87.31190490722656,AOS
406,2024-10-08 00:00:00-04:00,85.62806701660156,AOS
407,2024-10-09 00:00:00-04:00,86.84637451171875,AOS
408,2024-10-10 00:00:00-04:00,85.43987274169922,AOS
409,2024-10-11 00:00:00-04:00,80.10112762451172,AOS
410,2024-10-14 00:00:00-04:00,81.83448028564453,AOS
411,2024-10-15 00:00:00-04:00,80.18035888671875,AOS
412,2024-10-16 00:00:00-04:00,79.46720123291016,AOS
413,2024-10-17 00:00:00-04:00,78.00127410888672,AOS
414,2024-10-18 00:00:00-04:00,78.00127410888672,AOS
415,2024-10-21 00:00:00-04:00,77.85269927978516,AOS
416,2024-10-22 00:00:00-04:00,77.4664077758789,AOS
417,2024-10-23 00:00:00-04:00,76.5650634765625,AOS
418,2024-10-24 00:00:00-04:00,76.60467529296875,AOS
419,2024-10-25 00:00:00-04:00,76.13915252685547,AOS
420,2024-10-28 00:00:00-04:00,76.26791381835938,AOS
421,2024-10-29 00:00:00-04:00,75.62409210205078,AOS
422,2024-10-30 00:00:00-04:00,75.18827819824219,AOS
423,2024-10-31 00:00:00-04:00,74.72064971923828,AOS
424,2024-11-01 00:00:00-04:00,75.01913452148438,AOS
425,2024-11-04 00:00:00-05:00,74.76044464111328,AOS
426,2024-11-05 00:00:00-05:00,75.53650665283203,AOS
427,2024-11-06 00:00:00-05:00,75.82504272460938,AOS
428,2024-11-07 00:00:00-05:00,75.64595031738281,AOS
429,2024-11-08 00:00:00-05:00,74.48186492919922,AOS
430,2024-11-11 00:00:00-05:00,74.72064971923828,AOS
431,2024-11-12 00:00:00-05:00,72.77055358886719,AOS
432,2024-11-13 00:00:00-05:00,72.7406997680664,AOS
433,2024-11-14 00:00:00-05:00,72.63125610351562,AOS
434,2024-11-15 00:00:00-05:00,71.86515045166016,AOS
435,2024-11-18 00:00:00-05:00,71.78555297851562,AOS
436,2024-11-19 00:00:00-05:00,71.0492935180664,AOS
437,2024-11-20 00:00:00-05:00,71.3875732421875,AOS
438,2024-11-21 00:00:00-05:00,72.60140991210938,AOS
439,2024-11-22 00:00:00-05:00,73.06903839111328,AOS
440,2024-11-25 00:00:00-05:00,75.04898071289062,AOS
441,2024-11-26 00:00:00-05:00,73.5267105102539,AOS
442,2024-11-27 00:00:00-05:00,73.72570037841797,AOS
443,2024-11-29 00:00:00-05:00,74.11373138427734,AOS
444,2024-12-02 00:00:00-05:00,74.2729263305664,AOS
445,2024-12-03 00:00:00-05:00,73.64610290527344,AOS
446,2024-12-04 00:00:00-05:00,73.22822570800781,AOS
447,2024-12-05 00:00:00-05:00,71.95469665527344,AOS
448,2024-12-06 00:00:00-05:00,72.24323272705078,AOS
449,2024-12-09 00:00:00-05:00,73.51676177978516,AOS
450,2024-12-10 00:00:00-05:00,72.61136627197266,AOS
